Temperature,xSI_LIQ,xAL_LIQ,xS_LIQ,xNB_LIQ,xTI_LIQ,xC_LIQ,xB_LIQ,xMN_LIQ,xMO_LIQ,xCR_LIQ,xCO_LIQ,xFE_LIQ,xCU_LIQ,xNI_LIQ
1516.2199999999973,0.003720753312433428,0.009406552629440209,0.0016331181071658097,0.07043490549883849,0.021606707753001164,0.00295111505644023,0.004900544651359016,0.0006562926616828426,0.02712377363033136,0.1971936430369782,0.0005988421207227233,0.16088354686927078,0.000831404208121835,0.49805880046421386
1517.5599999999972,0.0037759905229375933,0.009492396470971828,0.0014506787449333229,0.07045556825530712,0.02142863243636549,0.0029755738715825956,0.004349945136472223,0.0006550714516949295,0.02702463946183125,0.19727131923243849,0.0005988572274960714,0.16103119555552592,0.0008341035581426514,0.4986560280743006
1518.8999999999971,0.0038278716047070015,0.009577448841349914,0.0012750587863196129,0.070448264775338,0.021254389370326286,0.0030008152601710947,0.003820264279603432,0.0006538564370275345,0.026923933358599928,0.19735744835236183,0.0005988981986914088,0.1611872009971126,0.0008368852880170042,0.49923766445037426
1520.239999999997,0.003875138302935593,0.009661337948303367,0.0011081950927039888,0.07040529292073107,0.021084639471199686,0.0030270829241840595,0.003317446950147179,0.0006526488421089038,0.026821241357106552,0.19745490357282894,0.0005989747021644462,0.16135470963729276,0.0008397747007740759,0.49979861357751937
1521.579999999997,0.003916279432758619,0.009743614675929638,0.0009524284987166703,0.07031740067828424,0.020920131958591492,0.0030546790460271116,0.0028485941290497664,0.0006514577390014231,0.026716060316193137,0.19756715726460028,0.0005990984761664825,0.1615375563911837,0.0008428018240821399,0.5003327395694156
1522.919999999997,0.003949651226972478,0.009823780592076971,0.0008103235278333934,0.07017451995913268,0.020761612894170434,0.0030839488433944064,0.002421405760482375,0.0006502844705896529,0.026607839472528587,0.1976980321414114,0.0005992825805103166,0.1617400087439146,0.0008459983381078865,0.500833311448875
1524.2599999999968,0.003973755479383217,0.009901360783140412,0.0006842375271637303,0.06996745288551891,0.020609641866061224,0.0031152362013318335,0.0020428819009607646,0.0006491315490317496,0.026496070673426308,0.19785108922896674,0.0005995394755141638,0.16196612473132665,0.0008493912611171017,0.5012940864370571
1525.5999999999967,0.003987635076133633,0.00997601137637521,0.0005757034875304537,0.0696902857769485,0.02046436385784679,0.003148813669360818,0.001717485379769063,0.000647998833693389,0.026380420714425194,0.19802874082858402,0.000599878170933998,0.16221879810564582,0.0008529942487066088,0.5017108704740465
1526.9399999999966,0.0039912007053126,0.010047614301264414,0.0004849122578202726,0.06934239513800616,0.02032535468565215,0.00318481672781558,0.0014456241879651967,0.0006468827067655252,0.02626084117355624,0.1982314908899179,0.0006003017173014051,0.16249892102486183,0.0008568008432034928,0.5020828436405571
1528.2799999999966,0.0039852653093563,0.010116297225811808,0.00041064517688214864,0.06892868211021945,0.020191662170636747,0.0032232237158720317,0.0012234910996405837,0.0006457764266042342,0.02613758106331273,0.19845780948148234,0.0006008066862474463,0.16280521420947588,0.000860784452703248,0.5024127608717551
