Temperature,CrCr,CrFe,CrNb,CrMo,CrTi,CrAl,CrCo,CrC,CrMn,CrSi,CrS,CrB,CrCu,FeCr,FeFe,FeNb,FeMo,FeTi,FeAl,FeCo,FeC,FeMn,FeSi,FeS,FeB,FeCu,NbCr,NbFe,NbNb,NbMo,NbTi,NbAl,NbCo,NbC,NbMn,NbSi,NbS,NbB,NbCu,MoCr,MoFe,MoNb,MoMo,MoTi,MoAl,MoCo,MoC,MoMn,MoSi,MoS,MoB,MoCu,TiCr,TiFe,TiNb,TiMo,TiTi,TiAl,TiCo,TiC,TiMn,TiSi,TiS,TiB,TiCu,AlCr,AlFe,AlNb,AlMo,AlTi,AlAl,AlCo,AlC,AlMn,AlSi,AlS,AlB,AlCu,CoCr,CoFe,CoNb,CoMo,CoTi,CoAl,CoCo,CoC,CoMn,CoSi,CoS,CoB,CoCu,CCr,CFe,CNb,CMo,CTi,CAl,CCo,CC,CMn,CSi,CS,CB,CCu,MnCr,MnFe,MnNb,MnMo,MnTi,MnAl,MnCo,MnC,MnMn,MnSi,MnS,MnB,MnCu,SiCr,SiFe,SiNb,SiMo,SiTi,SiAl,SiCo,SiC,SiMn,SiSi,SiS,SiB,SiCu,SCr,SFe,SNb,SMo,STi,SAl,SCo,SC,SMn,SSi,SS,SB,SCu,BCr,BFe,BNb,BMo,BTi,BAl,BCo,BC,BMn,BSi,BS,BB,BCu,CuCr,CuFe,CuNb,CuMo,CuTi,CuAl,CuCo,CuC,CuMn,CuSi,CuS,CuB,CuCu
1540.34,117273.831,37964.96041,108413.922,41184.38081,173733.89,122852.584,15201.4735,-79252.572,85945.978,118030.781,9114.982,1941.155,52135.8984,37964.9608,114027.224,84736.936,58416.493,126536.435,74613.1676,11258.031,-1104.794,71250.522,168580.334,24642.2141,18709.83695,34680.393,108413.922,84736.935,401363.614,64727.846,267178.04,184628.106,31011.1853,-143860.674,127631.255,181236.018,65014.729,34608.915,156942.36,41184.3805,58416.493,64727.8458,562959.204,165628.664,136400.303,7143.196,-89708.745,75378.477,165104.462,1747.452,-53481.365,78094.509,173733.892,126536.437,267178.034,165628.664,1032515.44,222212.216,55000.124,-149077.644,207480.364,355166.672,70181.581,-128051.806,119429.275,122852.584,74613.167,184628.104,136400.304,222212.22,1402292.356,53226.188,161229.686,159041.694,359510.562,107792.892,181286.984,21102.308,15201.474,11258.031,31011.186,7143.197,55000.122,53226.189,21083879.57,-21906.3687,32009.647,106919.758,29053.1019,-10934.697,66701.852,-79252.568,-1104.794,-143860.676,-89708.746,-149077.64,161229.691,-21906.369,3643673.906,8277.977,340125.042,44501.814,76830.833,118694.504,85945.978,71250.522,127631.255,75378.477,207480.36,159041.691,32009.646,8277.977,20281755.1,218713.122,34779.9093,-29611.166,21763.343,118030.781,168580.329,181236.014,165104.464,355166.67,359510.566,106919.757,340125.036,218713.124,4058639.162,449170.697,312830.454,247854.15,9114.982,24642.214,65014.7296,1747.453,70181.579,107792.892,29053.1015,44501.814,34779.909,449170.702,92104087.37,54339.413,-7577.44,1941.155,18709.837,34608.915,-53481.364,-128051.81,181286.986,-10934.697,76830.834,-29611.165,312830.452,54339.413,31145429.59,69701.118,52135.8988,34680.3926,156942.357,78094.51,119429.273,21102.308,66701.852,118694.506,21763.343,247854.152,-7577.44,69701.118,14245950.01
1541.68,117337.913,38085.79176,108446.688,41239.7827,173824.917,122965.55,15279.8685,-79271.323,86048.145,118164.064,9267.833,2015.56,52192.8615,38085.7923,113988.838,84860.895,58476.812,126666.6,74750.7756,11349.747,-1079.263,71359.856,168760.577,24747.2056,18802.07473,34774.322,108446.688,84860.895,403589.865,64732.281,267289.33,184722.28,31035.3862,-143960.431,127669.128,181374.237,65214.445,34552.818,156808.972,41239.7826,58476.811,64732.2807,566273.375,165671.543,136509.297,7213.006,-89719.653,75425.721,165234.639,1851.292,-53477.963,78088.323,173824.916,126666.597,267289.325,165671.545,1037870.01,222379.02,55090.105,-149208.001,207598.265,355416.041,70415.178,-128054.407,119519.485,122965.55,74750.775,184722.275,136509.297,222379.02,1397330.83,53334.351,161163.039,159244.675,359517.741,107986.67,181304.003,21164.686,15279.868,11349.746,31035.386,7213.006,55090.107,53334.351,21070259.51,-21876.6331,32074.674,107114.475,29161.3375,-10877.699,66427.46,-79271.324,-1079.263,-143960.435,-89719.655,-149208,161163.038,-21876.632,3594466.859,8280.985,340158.591,44477.183,76748.91,118622.637,86048.145,71359.856,127669.128,75425.721,207598.26,159244.679,32074.674,8280.985,20342623.43,218864.331,34934.0571,-29635.663,21808.484,118164.063,168760.58,181374.235,165234.635,355416.04,359517.74,107114.476,340158.589,218864.325,4095215.821,449450.486,312888.783,248000.282,9267.833,24747.205,65214.4446,1851.292,70415.18,107986.67,29161.3375,44477.182,34934.057,449450.491,100299576.7,54395.217,-7399.856,2015.561,18802.075,34552.819,-53477.962,-128054.4,181304,-10877.699,76748.91,-29635.663,312888.791,54395.217,33906776.83,69684.247,52192.8614,34774.321,156808.972,78088.323,119519.487,21164.686,66427.46,118622.639,21808.483,248000.281,-7399.856,69684.246,14195903.84
1543.02,117402.124,38207.42027,108479.389,41295.63161,173917.102,123079.571,15358.7641,-79289.803,86150.609,118298.799,9420.899,2090.045,52250.0198,38207.4198,113949.366,84985.893,58537.368,126798.295,74889.7735,11442.312,-1053.407,71469.863,168941.9,24853.217,18895.061,34869.0881,108479.389,84985.894,405886.163,64737.227,267402.213,184817.247,31059.7919,-144060.425,127707.383,181513.785,65415.28,34496.538,156675.813,41295.6317,58537.368,64737.2275,569646.025,165715.69,136618.887,7283.165,-89730.609,75473.223,165365.602,1955.786,-53474.444,78082.527,173917.107,126798.296,267402.213,165715.685,1043368.273,222548.207,55181.155,-149335.605,207717.623,355666.454,70651.563,-128055.753,119611.275,123079.572,74889.774,184817.253,136618.887,222548.203,1392500.247,53443.351,161096.795,159450.043,359526.584,108182.324,181321.917,21228.188,15358.765,11442.313,31059.792,7283.166,55181.156,53443.351,21055822.49,-21846.1123,32140.225,107310.842,29270.5799,-10820.095,66150.481,-79289.803,-1053.406,-144060.427,-89730.605,-149335.597,161096.796,-21846.113,3545456.965,8283.817,340193.094,44453.066,76666.792,118550.232,86150.609,71469.863,127707.383,75473.223,207717.623,159450.041,32140.224,8283.817,20405165.2,219016.304,35088.5487,-29659.871,21854.355,118298.799,168941.905,181513.783,165365.605,355666.453,359526.587,107310.841,340193.085,219016.303,4132498.234,449733.737,312948.667,248147.613,9420.899,24853.217,65415.2797,1955.785,70651.563,108182.323,29270.5789,44453.066,35088.548,449733.734,108725810.9,54452.929,-7221.429,2090.045,18895.061,34496.537,-53474.444,-128055.757,181321.917,-10820.096,76666.792,-29659.871,312948.664,54452.93,36745976.23,69667.823,52250.02,34869.0888,156675.817,78082.527,119611.275,21228.188,66150.48,118550.235,21854.355,248147.614,-7221.428,69667.824,14147846.63
1544.36,117466.589,38329.74716,108512.048,41351.83328,174010.237,123194.51,15438.1359,-79307.968,86253.34,118434.875,9574.194,2164.584,52307.3509,38329.7473,113908.828,85111.795,58598.083,126931.254,75029.945,11535.621,-1027.242,71580.427,169124.207,24960.1224,18988.66648,34964.553,108512.049,85111.795,408252.078,64742.587,267516.465,184912.916,31084.3612,-144160.683,127745.951,181654.559,65617.1,34440.072,156542.875,41351.8333,58598.083,64742.5871,573078.875,165760.846,136728.96,7353.607,-89741.616,75520.912,165497.297,2060.787,-53470.894,78077,174010.237,126931.255,267516.458,165760.845,1049018.155,222719.406,55273.043,-149460.503,207838.224,355917.904,70890.483,-128056.077,119704.369,123194.511,75029.946,184912.918,136728.961,222719.415,1387794.796,53553.031,161030.847,159657.554,359536.934,108379.601,181340.583,21292.646,15438.137,11535.621,31084.362,7353.608,55273.043,53553.031,21040580.54,-21814.8113,32206.227,107508.721,29380.6913,-10762.004,65871.337,-79307.963,-1027.242,-144160.682,-89741.615,-149460.505,161030.852,-21814.811,3496673.817,8286.489,340228.444,44429.223,76584.338,118477.288,86253.341,71580.427,127745.951,75520.913,207838.225,159657.554,32206.227,8286.489,20469468.49,219169.004,35243.3746,-29683.87,21900.827,118434.875,169124.212,181654.558,165497.295,355917.905,359536.936,107508.72,340228.447,219169.004,4170374.144,450020.008,313009.923,248296.015,9574.195,24960.123,65617.101,2060.788,70890.483,108379.601,29380.6913,44429.223,35243.375,450020.004,117382915.1,54512.314,-7042.295,2164.585,18988.667,34440.072,-53470.893,-128056.075,181340.576,-10762.004,76584.338,-29683.87,313009.924,54512.314,39663074.72,69651.728,52307.3512,34964.5533,156542.875,78077.001,119704.369,21292.645,65871.336,118477.287,21900.827,248296.014,-7042.296,69651.728,14101871.45
1545.7,117531.423,38452.6971,108544.684,41408.30988,174104.148,123310.257,15517.9615,-79325.782,86356.314,118572.197,9727.729,2239.163,52364.8347,38452.6972,113867.232,85238.496,58658.892,127065.262,75171.117,11629.589,-1000.781,71691.456,169307.418,25067.8256,19082.79355,35060.6034,108544.685,85238.496,410687.773,64748.28,267631.909,185009.183,31109.0592,-144261.226,127784.778,181796.473,65819.804,34383.427,156410.133,41408.3103,58658.892,64748.2796,576574.074,165806.797,136839.426,7424.274,-89752.68,75568.728,165629.673,2166.179,-53467.382,78071.642,174104.146,127065.262,267631.903,165806.794,1054827.289,222892.353,55365.585,-149582.746,207959.878,356170.353,71131.752,-128055.516,119798.548,123310.258,75171.118,185009.183,136839.427,222892.349,1383209.583,53663.267,160965.114,159867.048,359548.673,108578.307,181359.854,21357.922,15517.962,11629.589,31109.059,7424.274,55365.585,53663.266,21024539.64,-21782.7352,32272.625,107707.998,29491.5658,-10703.516,65590.361,-79325.784,-1000.781,-144261.227,-89752.676,-149582.741,160965.109,-21782.735,3448139.334,8289.011,340264.603,44405.468,76501.438,118403.795,86356.315,71691.456,127784.778,75568.728,207959.879,159867.046,32272.625,8289.011,20535622.34,219322.383,35398.5309,-29707.723,21947.794,118572.197,169307.413,181796.473,165629.674,356170.349,359548.673,107707.998,340264.604,219322.378,4208754.543,450308.968,313072.434,248445.383,9727.73,25067.826,65819.8044,2166.179,71131.752,108578.307,29491.5662,44405.469,35398.531,450308.963,126273179.4,54573.191,-6862.563,2239.164,19082.794,34383.428,-53467.382,-128055.521,181359.863,-10703.516,76501.438,-29707.723,313072.433,54573.191,42658850.28,69635.867,52364.8351,35060.6037,156410.131,78071.642,119798.548,21357.921,65590.361,118403.794,21947.794,248445.383,-6862.563,69635.866,14058056.32
1547.04,117596.734,38576.2066,108577.317,41464.99924,174198.697,123426.723,15598.2223,-79343.22,86459.51,118710.684,9881.513,2313.767,52422.4548,38576.2065,113824.573,85365.917,58719.738,127200.145,75313.1505,11724.148,-974.036,71802.875,169491.459,25176.2492,19177.36125,35157.1473,108577.316,85365.916,413193.85,64754.242,267748.402,185105.988,31133.858,-144362.096,127823.82,181939.456,66023.311,34326.608,156277.581,41464.9993,58719.738,64754.2423,580134.115,165853.371,136950.213,7495.117,-89763.811,75616.619,165762.681,2271.864,-53463.966,78066.365,174198.695,127200.144,267748.41,165853.375,1060803.142,223066.798,55458.638,-149702.346,208082.433,356423.78,71375.229,-128054.212,119893.636,123426.722,75313.15,185105.99,136950.213,223066.802,1378740.728,53773.954,160899.484,160078.383,359561.68,108778.29,181379.648,21423.91,15598.222,11724.148,31133.858,7495.116,55458.638,53773.954,21007692.8,-21749.8901,32339.372,107908.573,29603.1169,-10644.707,65307.819,-79343.225,-974.036,-144362.1,-89763.815,-149702.348,160899.488,-21749.89,3399869.654,8291.388,340301.49,44381.656,76418.002,118329.743,86459.51,71802.875,127823.82,75616.619,208082.432,160078.383,32339.372,8291.388,20603718.76,219476.38,35554.0137,-29731.482,21995.169,118710.683,169491.457,181939.46,165762.685,356423.782,359561.678,107908.573,340301.484,219476.383,4247568.16,450600.345,313136.068,248595.641,9881.512,25176.249,66023.3114,2271.863,71375.229,108778.29,29603.1172,44381.657,35554.014,450600.35,135400713.7,54635.416,-6682.314,2313.766,19177.361,34326.608,-53463.967,-128054.218,181379.648,-10644.707,76418.002,-29731.482,313136.07,54635.416,45734688.88,69620.162,52422.4544,35157.147,156277.577,78066.365,119893.637,21423.91,65307.819,118329.744,21995.169,248595.64,-6682.314,69620.162,14016475.3
1548.38,117662.631,38700.2268,108609.964,41521.84992,174293.773,123543.835,15678.9037,-79360.264,86562.912,118850.262,10035.55,2388.385,52480.1973,38700.2271,113780.837,85493.998,58780.574,127335.766,75455.9304,11819.244,-947.019,71914.624,169676.266,25285.332,19272.3054,35254.1089,108609.965,85493.998,415771.331,64760.423,267865.862,185203.279,31158.7359,-144463.311,127863.045,182083.444,66227.562,34269.619,156145.204,41521.8508,58780.575,64760.4239,583761.865,165900.429,137061.259,7566.093,-89775.021,75664.542,165896.273,2377.761,-53460.698,78061.091,174293.772,127335.767,267865.861,165900.425,1066953.162,223242.579,55552.087,-149819.301,208205.767,356678.182,71620.812,-128052.259,119989.493,123543.835,75455.93,185203.281,137061.258,223242.572,1374385.359,53885.011,160833.919,160291.467,359575.852,108979.432,181399.871,21490.522,15678.904,11819.244,31158.736,7566.093,55552.087,53885.011,20990032.01,-21716.2842,32406.428,108110.358,29715.2754,-10585.636,65023.925,-79360.268,-947.019,-144463.309,-89775.025,-149819.308,160833.918,-21716.284,3351876.929,8293.621,340339.052,44357.673,76333.959,118255.115,86562.913,71914.625,127863.046,75664.542,208205.772,160291.465,32406.429,8293.621,20673850.79,219630.952,35709.8211,-29755.187,22042.879,118850.263,169676.266,182083.441,165896.275,356678.182,359575.859,108110.358,340339.049,219630.957,4286757.452,450893.951,313200.731,248746.684,10035.55,25285.332,66227.5618,2377.76,71620.812,108979.432,29715.2753,44357.672,35709.82,450893.952,144771158,54698.877,-6501.613,2388.385,19272.306,34269.619,-53460.698,-128052.258,181399.879,-10585.636,76333.959,-29755.187,313200.722,54698.878,48892500.48,69604.551,52480.1981,35254.1095,156145.203,78061.091,119989.493,21490.523,65023.926,118255.119,22042.879,248746.692,-6501.612,69604.551,13977195.4
1549.72,117729.214,38824.7138,108642.647,41578.8176,174389.287,123661.532,15759.9931,-79376.902,86666.507,118990.869,10189.844,2463.008,52538.0511,38824.714,113736,85622.692,58841.356,127472.018,75599.3617,11914.83,-919.742,72026.654,169861.781,25395.0241,19367.57436,35351.4251,108642.647,85622.692,418421.53,64766.782,267984.191,185301.012,31183.6752,-144564.894,127902.427,182228.382,66432.509,34212.467,156013.001,41578.818,58841.357,64766.7819,587460.505,165947.855,137172.513,7637.166,-89786.324,75712.46,166030.404,2483.799,-53457.621,78055.752,174389.284,127472.018,267984.19,165947.855,1073284.861,223419.532,55645.841,-149933.584,208329.813,356933.549,71868.429,-128049.735,120086.002,123661.532,75599.362,185301.02,137172.512,223419.531,1370140.812,53996.369,160768.336,160506.213,359591.129,109181.639,181420.455,21557.69,15759.994,11914.83,31183.676,7637.166,55645.841,53996.37,20971539.27,-21681.9234,32473.764,108313.274,29827.9841,-10526.352,64738.856,-79376.906,-919.741,-144564.89,-89786.325,-149933.589,160768.335,-21681.924,3304170.026,8295.709,340377.229,44333.428,76249.248,118179.894,86666.507,72026.654,127902.428,75712.46,208329.811,160506.214,32473.764,8295.71,20746118.42,219786.069,35865.9517,-29778.873,22090.865,118990.869,169861.778,182228.38,166030.405,356933.551,359591.132,108313.274,340377.236,219786.063,4326275.099,451189.602,313266.325,248898.471,10189.844,25395.025,66432.5095,2483.8,71868.429,109181.64,29827.984,44333.428,35865.952,451189.599,154391542.5,54763.489,-6320.508,2463.009,19367.575,34212.468,-53457.621,-128049.739,181420.462,-10526.352,76249.248,-29778.873,313266.319,54763.488,52134661.08,69588.985,52538.0517,35351.4255,156013.003,78055.752,120086.002,21557.691,64738.856,118179.896,22090.865,248898.469,-6320.508,69588.985,13940280.65
1551.06,117796.592,38949.6329,108675.383,41635.86431,174485.166,123779.765,15841.4824,-79393.127,86770.283,119132.443,10344.401,2537.631,52596.0056,38949.6321,113690.029,85751.966,58902.046,127608.809,75743.3654,12010.871,-892.216,72138.922,170047.947,25505.2889,19463.12544,35449.0408,108675.383,85751.967,421146.054,64773.281,268103.348,185399.169,31208.6641,-144666.861,127941.945,182374.222,66638.12,34155.161,155880.974,41635.86363,58902.046,64773.2803,591233.572,165995.553,137283.932,7708.304,-89797.739,75760.338,166165.025,2589.922,-53454.773,78050.281,174485.167,127608.81,268103.354,165995.552,1079805.888,223597.559,55739.829,-150045.161,208454.466,357189.887,72118.036,-128046.704,120183.071,123779.765,75743.366,185399.164,137283.932,223597.558,1366005.129,54107.973,160702.679,160722.576,359607.427,109384.843,181441.346,21625.356,15841.482,12010.871,31208.663,7708.304,55739.828,54107.972,20952195.57,-21646.8173,32541.352,108517.247,29941.1993,-10466.894,64452.753,-79393.123,-892.215,-144666.856,-89797.738,-150045.162,160702.684,-21646.817,3256755.319,8297.649,340415.987,44308.853,76163.819,118104.059,86770.283,72138.922,127941.944,75760.338,208454.468,160722.574,32541.352,8297.649,20820624.68,219941.657,36022.4092,-29802.567,22139.072,119132.443,170047.943,182374.224,166165.022,357189.888,359607.419,108517.247,340415.989,219941.656,4366081.797,451487.174,313332.776,249050.904,10344.4,25505.289,66638.1196,2589.922,72118.036,109384.843,29941.1995,44308.852,36022.409,451487.177,164270167,54829.182,-6139.038,2537.631,19463.126,34155.16,-53454.773,-128046.712,181441.349,-10466.894,76163.818,-29802.567,313332.777,54829.182,55463972.65,69573.42,52596.0051,35449.0411,155880.973,78050.281,120183.07,21625.356,64452.753,118104.059,22139.072,249050.907,-6139.038,69573.42,13905794.05
1552.4,117864.875,39074.953,108708.195,41692.95641,174581.346,123898.49,15923.3609,-79408.934,86874.232,119274.928,10499.222,2612.248,52654.0508,39074.9534,113642.888,85881.797,58962.604,127746.068,75887.8724,12107.333,-864.453,72251.392,170234.711,25616.093,19558.92265,35546.9078,108708.195,85881.796,423946.768,64779.892,268223.289,185497.704,31233.6889,-144769.237,127981.581,182520.917,66844.37,34097.707,155749.11,41692.95677,58962.604,64779.8917,595084.939,166043.44,137395.48,7779.474,-89809.285,75808.143,166300.088,2696.072,-53452.191,78044.616,174581.345,127746.068,268223.288,166043.439,1086524.069,223776.564,55833.99,-150153.967,208579.695,357447.204,72369.603,-128043.217,120280.617,123898.491,75887.872,185497.708,137395.48,223776.559,1361976.654,54219.771,160636.913,160940.505,359624.664,109588.986,181462.493,21693.471,15923.361,12107.333,31233.689,7779.474,55833.99,54219.771,20931974.91,-21610.9735,32609.168,108722.205,30054.8809,-10407.298,64165.734,-79408.935,-864.453,-144769.232,-89809.281,-150153.961,160636.911,-21610.974,3209637.693,8299.432,340455.264,44283.893,76077.629,118027.586,86874.232,72251.391,127981.581,75808.142,208579.689,160940.502,32609.167,8299.432,20897480.55,220097.684,36179.1938,-29826.293,22187.452,119274.928,170234.709,182520.918,166300.089,357447.199,359624.664,108722.205,340455.263,220097.685,4406144.754,451786.566,313400.003,249203.93,10499.222,25616.093,66844.3698,2696.072,72369.602,109588.986,30054.8807,44283.893,36179.194,451786.564,174416521.7,54895.903,-5957.231,2612.248,19558.922,34097.707,-53452.192,-128043.221,181462.494,-10407.298,76077.629,-29826.294,313400.004,54895.902,58883640.18,69557.82,52654.051,35546.9078,155749.108,78044.616,120280.617,21693.471,64165.735,118027.583,22187.452,249203.934,-5957.231,69557.821,13873798.62
1553.74,117934.174,39200.6499,108741.104,41750.06605,174677.78,124017.671,16005.6235,-79424.325,86978.345,119418.27,10654.311,2686.854,52712.1798,39200.65,113594.532,86012.166,59022.999,127883.735,76032.8249,12204.1923,-836.466,72364.033,170422.019,25727.4124,19654.93571,35644.9851,108741.104,86012.166,426825.749,64786.589,268343.993,185596.625,31258.7428,-144872.032,128021.324,182668.424,67051.242,34040.116,155617.404,41750.06629,59022.999,64786.5894,599018.818,166091.446,137507.124,7850.649,-89820.983,75855.846,166435.544,2802.203,-53449.91,78038.698,174677.775,127883.734,268343.989,166091.448,1093447.503,223956.455,55928.281,-150259.942,208705.436,357705.499,72623.119,-128039.312,120378.575,124017.671,76032.825,185596.619,137507.124,223956.453,1358054.035,54331.724,160570.968,161159.966,359642.769,109794.027,181483.848,21761.996,16005.624,12204.193,31258.743,7850.65,55928.282,54331.725,20910849.28,-21574.4021,32677.191,108928.082,30168.998,-10347.591,63877.901,-79424.325,-836.467,-144872.031,-89820.982,-150259.937,160570.966,-21574.403,3162820.538,8301.05,340495.019,44258.507,75990.64,117950.448,86978.345,72364.033,128021.324,75855.845,208705.433,161159.968,32677.19,8301.051,20976800.03,220254.089,36336.31,-29850.073,22235.962,119418.27,170422.016,182668.429,166435.548,357705.503,359642.775,108928.082,340495.018,220254.086,4446435.689,452087.688,313467.938,249357.484,10654.311,25727.412,67051.2421,2802.202,72623.12,109794.028,30168.9977,44258.508,36336.31,452087.679,184841246.4,54963.611,-5775.108,2686.855,19654.936,34040.116,-53449.91,-128039.307,181483.845,-10347.591,75990.641,-29850.073,313467.939,54963.611,62397259.68,69542.154,52712.18,35644.985,155617.405,78038.698,120378.575,21761.996,63877.901,117950.448,22235.962,249357.489,-5775.108,69542.154,13844359.35
1555.08,118004.61,39326.7004,108774.133,41807.16697,174774.422,124137.274,16088.2649,-79439.302,87082.616,119562.417,10809.67,2761.449,52770.3848,39326.7008,113544.913,86143.065,59083.197,128021.759,76178.1692,12301.4257,-808.269,72476.819,170609.822,25839.2263,19751.14134,35743.234,108774.133,86143.065,429785.272,64793.351,268465.427,185695.899,31283.8189,-144975.29,128061.163,182816.703,67258.727,33982.397,155485.866,41807.16754,59083.197,64793.3516,603039.817,166139.508,137618.835,7921.802,-89832.859,75903.418,166571.34,2908.267,-53447.959,78032.468,174774.425,128021.759,268465.432,166139.507,1100584.577,224137.169,56022.666,-150363,208831.641,357964.789,72878.589,-128035.022,120476.887,124137.274,76178.169,185695.902,137618.834,224137.167,1354236.119,54443.796,160504.8,161380.951,359661.699,109999.935,181505.388,21830.897,16088.265,12301.425,31283.819,7921.802,56022.666,54443.796,20888786.69,-21537.1142,32745.403,109134.811,30283.523,-10287.795,63589.335,-79439.305,-808.268,-144975.288,-89832.863,-150363.003,160504.8,-21537.114,3116306.35,8302.493,340535.199,44232.665,75902.82,117872.617,87082.616,72476.819,128061.163,75903.418,208831.647,161380.953,32745.404,8302.493,21058708.11,220410.829,36493.7617,-29873.923,22284.562,119562.416,170609.821,182816.702,166571.337,357964.797,359661.699,109134.81,340535.2,220410.821,4486930.529,452390.467,313536.498,249511.506,10809.67,25839.226,67258.7269,2908.267,72878.589,109999.936,30283.5231,44232.664,36493.761,452390.459,195556151.3,55032.278,-5592.684,2761.45,19751.141,33982.397,-53447.959,-128035.013,181505.379,-10287.795,75902.82,-29873.923,313536.499,55032.278,66008819.13,69526.396,52770.385,35743.2337,155485.862,78032.468,120476.887,21830.897,63589.335,117872.62,22284.562,249511.509,-5592.684,69526.396,13817542.26
1556.42,118076.308,39453.0855,108807.307,41864.23657,174871.239,124257.271,16171.2801,-79453.867,87187.041,119707.314,10965.302,2836.031,52828.6595,39453.0856,113493.974,86274.49,59143.164,128160.102,76323.8581,12399.013,-779.871,72589.727,170798.064,25951.5189,19847.5176,35841.62,108807.308,86274.49,432827.839,64800.16,268587.615,185795.534,31308.9116,-145079.006,128101.092,182965.711,67466.821,33924.561,155354.474,41864.23642,59143.164,64800.1596,607152.913,166187.572,137730.584,7992.904,-89844.938,75950.832,166707.421,3014.223,-53446.369,78025.867,174871.239,128160.102,268587.609,166187.573,1107944.005,224318.664,56117.117,-150463.076,208958.31,358225.104,73136.028,-128030.37,120575.504,124257.271,76323.858,185795.539,137730.585,224318.665,1350522.054,54555.954,160438.364,161603.45,359681.364,110206.687,181527.06,21900.144,16171.28,12399.013,31308.911,7992.904,56117.117,54555.954,20865752.11,-21499.118,32813.789,109342.322,30398.4331,-10227.932,63300.107,-79453.871,-779.871,-145079.011,-89844.937,-150463.075,160438.364,-21499.118,3070096.834,8303.748,340575.744,44206.344,75814.139,117794.061,87187.041,72589.727,128101.091,75950.832,208958.305,161603.445,32813.789,8303.748,21143334.79,220567.834,36651.5546,-29897.857,22333.216,119707.314,170798.062,182965.709,166707.423,358225.095,359681.364,109342.322,340575.744,220567.83,4527607.804,452694.84,313605.63,249665.924,10965.302,25951.519,67466.8203,3014.223,73136.027,110206.687,30398.433,44206.344,36651.555,452694.844,206574206.4,55101.881,-5409.966,2836.031,19847.518,33924.562,-53446.369,-128030.375,181527.064,-10227.932,75814.14,-29897.857,313605.634,55101.882,69722696.53,69510.522,52828.659,35841.6198,155354.475,78025.867,120575.503,21900.143,63300.107,117794.064,22333.216,249665.924,-5409.966,69510.521,13793417.32
1557.76,118149.402,39579.787,108840.654,41921.25129,174968.201,124377.634,16254.6657,-79468.03,87291.615,119852.911,11121.21,2910.599,52886.9969,39579.7873,113441.656,86406.442,59202.868,128298.73,76469.8496,12496.9369,-751.29,72702.734,170986.694,26064.2763,19944.0466,35940.1095,108840.654,86406.442,435956.109,64806.997,268710.541,185895.529,31334.0167,-145183.234,128141.103,183115.408,67675.524,33866.621,155223.242,41921.25159,59202.868,64806.9968,611363.518,166235.588,137842.349,8063.929,-89857.252,75998.058,166843.728,3120.027,-53445.171,78018.833,174968.2,128298.73,268710.539,166235.588,1115534.851,224500.889,56211.615,-150560.064,209085.386,358486.441,73395.461,-128025.396,120674.38,124377.635,76469.85,185895.529,137842.35,224500.881,1346910.889,54668.17,160371.606,161827.436,359701.711,110414.268,181548.854,21969.711,16254.667,12496.937,31334.017,8063.93,56211.615,54668.17,20841705.56,-21460.4261,32882.333,109550.549,30513.7074,-10168.019,63010.276,-79468.03,-751.291,-145183.231,-89857.252,-150560.059,160371.61,-21460.427,3024193.496,8304.799,340616.621,44179.53,75724.57,117714.743,87291.616,72702.734,128141.103,75998.059,209085.381,161827.441,32882.332,8304.8,21230823.05,220725.051,36809.6941,-29921.89,22381.886,119852.911,170986.695,183115.409,166843.728,358486.441,359701.709,109550.548,340616.626,220725.056,4568448.551,453000.782,313675.254,249820.672,11121.21,26064.276,67675.5237,3120.027,73395.461,110414.267,30513.7067,44179.53,36809.694,453000.781,217909571.5,55172.407,-5226.96,2910.599,19944.047,33866.622,-53445.171,-128025.389,181548.859,-10168.019,75724.57,-29921.89,313675.251,55172.407,73543676.88,69494.51,52886.998,35940.11,155223.243,78018.833,120674.38,21969.711,63010.276,117714.746,22381.886,249820.671,-5226.96,69494.51,13772055.55
