Temperature,xFE_FCC,xCO_FCC,xB_FCC,xNB_FCC,xMO_FCC,xSI_FCC,xCR_FCC,xMN_FCC,xTI_FCC,xNI_FCC,xAL_FCC,xCU_FCC,xC_FCC,xS_FCC
1497.0764748344686,0.1920993249656754,0.0006887303422644541,2.0895505376980633e-05,0.030014221750662554,0.017794977917088683,0.0026826788143568606,0.21296880892754794,0.0005272048738489424,0.010671328993375374,0.518921484120345,0.012470611732077842,0.000912471452632758,0.00022010723276456192,7.15337198281991e-06
1497.07647488893,0.1920993249659373,0.000688730342265212,2.0895505329119467e-05,0.030014221750315307,0.017794977916991642,0.002682678814349698,0.2129688089276479,0.0005272048738475783,0.010671328993280394,0.518921484120472,0.012470611732107251,0.0009124714526332996,0.00022010723283601703,7.153371987489827e-06
1497.4599999999984,0.19210061280805243,0.0006887338563256037,2.0659957259591866e-05,0.030012736625248265,0.01779448385305862,0.0026826257337298435,0.21296930169392783,0.000527197670331708,0.010670925716853172,0.5189218133733503,0.012470749604176667,0.000912474289461188,0.00022060719504934947,7.0776231755492015e-06
1498.7999999999984,0.1921054447258611,0.0006887471108365896,1.982986054855635e-05,0.030007110110260287,0.017792655813778972,0.0026824230588373505,0.21297118193487352,0.0005271710636708964,0.010669412986712985,0.5189231062787603,0.012471258737074472,0.000912484870546736,0.00022236329812090123,6.810150117314528e-06
1500.1399999999983,0.19211085237718176,0.0006887620590743314,1.898888136304736e-05,0.030000725130581773,0.017790651785174923,0.0026821903225838955,0.21297333709659452,0.0005271419715492057,0.01066772076816581,0.5189246452834259,0.012471815077485154,0.0009124966043936795,0.00022413435774870468,6.538284677261982e-06
1501.4799999999982,0.19211692599353752,0.0006887789687575215,1.813730900191283e-05,0.02999346247453862,0.01778844477461563,0.002681922489451398,0.21297581053239623,0.000527110012945566,0.010665821209199122,0.518926467786479,0.012472425602684968,0.0009125096609251636,0.00022592116671857934,6.262018748791174e-06
1502.8199999999981,0.19212377484509152,0.000688798164223196,1.727551125000642e-05,0.02998517785537941,0.01778600210630916,0.0026816134611003417,0.2129786546929534,0.0005270747262265391,0.010663680576727971,0.5189286190264256,0.012473098745715188,0.0009125242443091667,0.00022772467825420186,5.981366034338179e-06
1504.159999999998,0.19213153233799207,0.0006888200416298465,1.640395482475483e-05,0.029975695217994727,0.01778328390078251,0.0026812557951498253,0.21298193354477524,0.000527035547445224,0.010661257679535614,0.5189311541772889,0.012473844782229999,0.000912540601606576,0.00022954604941804896,5.696369326807266e-06
1505.499999999998,0.19214036276134006,0.0006888450890994752,1.552323239894666e-05,0.029964797887613907,0.01778024106267948,0.0026808403344010362,0.21298572576438551,0.0005269917815690431,0.010658501779819174,0.5189341411223303,0.012474676341356218,0.000912559034003663,0.0002313866987500096,5.407110253235851e-06
1506.8399999999979,0.19215047030093524,0.0006888739136565777,1.463409866368179e-05,0.0299522167572436,0.01777681259313501,0.00268035571373762,0.21299012899480457,0.000526942563966863,0.010655349801517817,0.5189376641585127,0.01247560908635426,0.0009125799114857746,0.00023324838356920122,5.113722417234793e-06
1508.1799999999978,0.19216211118975363,0.00068890727758865,1.373751891051297e-05,0.02993761438438073,0.01777292196782727,0.0026797876989753727,0.21299526556609422,0.0005268868083761426,0.010651722564624804,0.5189418289882174,0.012476662629243643,0.00091260369209097,0.0002351333046496013,4.816409267151057e-06
1509.5199999999977,0.19217561022108964,0.0006889461479387103,1.2834735045065827e-05,0.029920563409475714,0.017768472216104413,0.002679118294070381,0.21300129024198303,0.0005268231359979507,0.010647519663599446,0.5189467695005454,0.012477861769105873,0.0009126309472219179,0.0002370442492508738,4.515468571440012e-06
1510.8599999999976,0.19219138333838762,0.000688991764338377,1.1927355915769128e-05,0.029900517086937323,0.017763339191833646,0.0026783245293153027,0.2130084007704654,0.0005267497781820533,0.010642612454310986,0.5189526570430467,0.012479238178199913,0.0009126623948459728,0.00023898478806870556,4.21132615229792e-06
1512.1999999999975,0.192209968651434,0.0006890457323640662,1.1017481431451984e-05,0.029876768915809506,0.01775736233848892,0.002677376813826237,0.21301685228960895,0.0005266644422690975,0.010636834414019964,0.5189597131442032,0.012480832703495058,0.0009126989426294749,0.00024095954786649317,3.904582553510171e-06
1513.5399999999975,0.1922320689602864,0.0006891101519220754,1.0107872961309591e-05,0.029848397457133635,0.017750332035459244,0.00267623670555986,0.21302697693515082,0.0005265641266936811,0.010629967905099767,0.5189682269421652,0.012482698498098984,0.0009127417427251497,0.0002429745891971366,3.59607754674824e-06
1514.8799999999974,0.19225860945145065,0.0006891877921632741,9.20218503586066e-06,0.029814191765633855,0.017741972443326377,0.002674853938396288,0.21303921017952568,0.0005264448683463459,0.01062172618072239,0.5189785788069305,0.012484905225717581,0.0009127922580944019,0.0002450379261587992,3.28697849783499e-06
1516.2199999999973,0.1922908139200436,0.0006892823239527833,8.305272499572865e-06,0.02977255346086978,0.017731918866712708,0.0026731625951411427,0.21305412511854185,0.0005263014054192393,0.010611729545796134,0.5189912715004805,0.012487544530202847,0.0009128523347373274,0.00024716022701744733,2.9788985850080475e-06
1517.5599999999972,0.1923302997901367,0.0006893986124863184,7.423575632436939e-06,0.02972137582572108,0.017719689585363376,0.002671076538045105,0.2130724741802931,0.0005261267502587804,0.010599475506227758,0.5190069689297271,0.012490736682563213,0.0009129242606631612,0.0002493557158942273,2.674046987738869e-06
1518.8999999999971,0.19237918233349713,0.0006895430443279498,6.565547416463333e-06,0.029657913752376797,0.01770465506611678,0.0026684848282778795,0.21309523262788785,0.0005259117061137961,0.010584305748606632,0.5190265384583649,0.012494637501127339,0.0009130107634323154,0.0002516432229512801,2.375399502992724e-06
