HSN[Si,Co] 74331.3
HSN[Si,Nb] 195390
HSN[Si,Mo] 113349
         HSN[Ti,Al] 250578
HSN[Ti,Si] 211090
HSN[Ti,Ti] 1.06475e+06
HSN[Ti,Cr] 184676
HSN[Ti,Mn] 211340
HSN[Ti,Fe] 128605
HSN[Ti,Co] 63184
HSN[Ti,Nb] 330781
HSN[Ti,Mo] 166847
         HSN[Cr,Al] 130933
HSN[Cr,Si] 168795
HSN[Cr,Ti] 184676
HSN[Cr,Cr] 124332
HSN[Cr,Mn] 77458
HSN[Cr,Fe] 41266.4
HSN[Cr,Co] 6622.36
HSN[Cr,Nb] 165005
HSN[Cr,Mo] 53819.8
         HSN[Mn,Al] 153048
HSN[Mn,Si] 166718
HSN[Mn,Ti] 211340
HSN[Mn,Cr] 77458
HSN[Mn,Mn] 2.92773e+06
HSN[Mn,Fe] 61482.9
HSN[Mn,Co] 32807.1
HSN[Mn,Nb] 185293
HSN[Mn,Mo] 57925.2
         HSN[Fe,Al] 91297.7
HSN[Fe,Si] 133059
HSN[Fe,Ti] 128605
HSN[Fe,Cr] 41266.4
HSN[Fe,Mn] 61482.9
HSN[Fe,Fe] 113216
HSN[Fe,Co] 20657.8
HSN[Fe,Nb] 91396.9
HSN[Fe,Mo] 44180.4
         HSN[Co,Al] 63993.3
HSN[Co,Si] 74331.3
HSN[Co,Ti] 63184
HSN[Co,Cr] 6622.36
HSN[Co,Mn] 32807.1
HSN[Co,Fe] 20657.8
HSN[Co,Co] 1.61953e+06
HSN[Co,Nb] 105511
HSN[Co,Mo] 1603.15
         HSN[Nb,Al] 227614
HSN[Nb,Si] 195390
HSN[Nb,Ti] 330781
HSN[Nb,Cr] 165005
HSN[Nb,Mn] 185293
HSN[Nb,Fe] 91396.9
HSN[Nb,Co] 105511
HSN[Nb,Nb] 588758
HSN[Nb,Mo] 154616
         HSN[Mo,Al] 110510
HSN[Mo,Si] 113349
HSN[Mo,Ti] 166847
HSN[Mo,Cr] 53819.8
HSN[Mo,Mn] 57925.2
HSN[Mo,Fe] 44180.4
HSN[Mo,Co] 1603.15
HSN[Mo,Nb] 154616
HSN[Mo,Mo] 853809

Determinant of Hessian Matrix of G:
|HSN| 1.72261e+52

Phase Name = Fcc
Hessian Matrix of G:
HSN[Al,Al] 1.69231e+06
HSN[Al,Si] 385646
HSN[Al,Ti] 246011
HSN[Al,Cr] 150920
HSN[Al,Mn] 152764
HSN[Al,Fe] 116301
HSN[Al,Co] 55787.8
HSN[Al,Nb] 222256
HSN[Al,Mo] 164266
         HSN[Si,Al] 385646
HSN[Si,Si] 2.90433e+06
HSN[Si,Ti] 420022
HSN[Si,Cr] 161749
HSN[Si,Mn] 207882
HSN[Si,Fe] 149020
HSN[Si,Co] 44426.8
HSN[Si,Nb] 380189
HSN[Si,Mo] 268305
         HSN[Ti,Al] 246011
HSN[Ti,Si] 420022
HSN[Ti,Ti] 2.26897e+06
HSN[Ti,Cr] 213234
HSN[Ti,Mn] 202997
HSN[Ti,Fe] 135605
HSN[Ti,Co] 57564.1
HSN[Ti,Nb] 291325
HSN[Ti,Mo] 183571
         HSN[Cr,Al] 150920
HSN[Cr,Si] 161749
HSN[Cr,Ti] 213234
HSN[Cr,Cr] 114013
HSN[Cr,Mn] 70982.5
HSN[Cr,Fe] 42445.1
HSN[Cr,Co] 11591.6
HSN[Cr,Nb] 167320
HSN[Cr,Mo] 31832.7
         HSN[Mn,Al] 152764
HSN[Mn,Si] 207882
HSN[Mn,Ti] 202997
HSN[Mn,Cr] 70982.5
HSN[Mn,Mn] 4.12297e+06
HSN[Mn,Fe] 54269.5
HSN[Mn,Co] 29523.1
HSN[Mn,Nb] 191861
HSN[Mn,Mo] 39839.2
         HSN[Fe,Al] 116301
HSN[Fe,Si] 149020
HSN[Fe,Ti] 135605
HSN[Fe,Cr] 42445.1
HSN[Fe,Mn] 54269.5
HSN[Fe,Fe] 110238
HSN[Fe,Co] 25007.4
HSN[Fe,Nb] 115527
HSN[Fe,Mo] 55889
         HSN[Co,Al] 55787.8
HSN[Co,Si] 44426.8
HSN[Co,Ti] 57564.1
HSN[Co,Cr] 11591.6
HSN[Co,Mn] 29523.1
HSN[Co,Fe] 25007.4
HSN[Co,Co] 1.27701e+06
HSN[Co,Nb] 121143
HSN[Co,Mo] 11772.3
         HSN[Nb,Al] 222256
HSN[Nb,Si] 380189
HSN[Nb,Ti] 291325
HSN[Nb,Cr] 167320
HSN[Nb,Mn] 191861
HSN[Nb,Fe] 115527
HSN[Nb,Co] 121143
HSN[Nb,Nb] 969674
HSN[Nb,Mo] 155070
         HSN[Mo,Al] 164266
HSN[Mo,Si] 268305
HSN[Mo,Ti] 183571
HSN[Mo,Cr] 31832.7
HSN[Mo,Mn] 39839.2
HSN[Mo,Fe] 55889
HSN[Mo,Co] 11772.3
HSN[Mo,Nb] 155070
HSN[Mo,Mo] 666053

Determinant of Hessian Matrix of G:
|HSN| 1.56904e+53

############## Point 50#############
Temperature 1581
Phase Name = Liquid
Hessian Matrix of G:
HSN[Al,Al] 1.16921e+06
HSN[Al,Si] 382830
HSN[Al,Ti] 250532
HSN[Al,Cr] 130869
HSN[Al,Mn] 152970
HSN[Al,Fe] 91252.4
HSN[Al,Co] 63909.3
HSN[Al,Nb] 227518
HSN[Al,Mo] 110511
         HSN[Si,Al] 382830
HSN[Si,Si] 1.78549e+06
HSN[Si,Ti] 211114
HSN[Si,Cr] 168819
HSN[Si,Mn] 166686
HSN[Si,Fe] 132998
HSN[Si,Co] 74255.1
HSN[Si,Nb] 195392
HSN[Si,Mo] 113387
         HSN[Ti,Al] 250532
HSN[Ti,Si] 211114
HSN[Ti,Ti] 1.05796e+06
HSN[Ti,Cr] 184706
HSN[Ti,Mn] 211315
HSN[Ti,Fe] 128581
HSN[Ti,Co] 63136.2
HSN[Ti,Nb] 330742
HSN[Ti,Mo] 166877
         HSN[Cr,Al] 130869
HSN[Cr,Si] 168819
HSN[Cr,Ti] 184706
HSN[Cr,Cr] 124575
HSN[Cr,Mn] 77397.3
HSN[Cr,Fe] 41230.5
HSN[Cr,Co] 6542.19
HSN[Cr,Nb] 164993
HSN[Cr,Mo] 53839.7
         HSN[Mn,Al] 152970
HSN[Mn,Si] 166686
HSN[Mn,Ti] 211315
HSN[Mn,Cr] 77397.3
HSN[Mn,Mn] 2.92008e+06
HSN[Mn,Fe] 61438.7
HSN[Mn,Co] 32732.8
HSN[Mn,Nb] 185236
HSN[Mn,Mo] 57922.6
         HSN[Fe,Al] 91252.4
HSN[Fe,Si] 132998
HSN[Fe,Ti] 128581
HSN[Fe,Cr] 41230.5
HSN[Fe,Mn] 61438.7
HSN[Fe,Fe] 113211
HSN[Fe,Co] 20585
HSN[Fe,Nb] 91309.6
HSN[Fe,Mo] 44188.6
         HSN[Co,Al] 63909.3
HSN[Co,Si] 74255.1
HSN[Co,Ti] 63136.2
HSN[Co,Cr] 6542.19
HSN[Co,Mn] 32732.8
HSN[Co,Fe] 20585
HSN[Co,Co] 1.6244e+06
HSN[Co,Nb] 105431
HSN[Co,Mo] 1553.25
         HSN[Nb,Al] 227518
HSN[Nb,Si] 195392
HSN[Nb,Ti] 330742
HSN[Nb,Cr] 164993
HSN[Nb,Mn] 185236
HSN[Nb,Fe] 91309.6
HSN[Nb,Co] 105431
HSN[Nb,Nb] 586685
HSN[Nb,Mo] 154610
         HSN[Mo,Al] 110511
HSN[Mo,Si] 113387
HSN[Mo,Ti] 166877
HSN[Mo,Cr] 53839.7
HSN[Mo,Mn] 57922.6
HSN[Mo,Fe] 44188.6
HSN[Mo,Co] 1553.25
HSN[Mo,Nb] 154610
HSN[Mo,Mo] 855576

Determinant of Hessian Matrix of G:
|HSN| 1.69025e+52

Phase Name = Fcc
Hessian Matrix of G:
HSN[Al,Al] 1.68455e+06
HSN[Al,Si] 385668
HSN[Al,Ti] 245967
HSN[Al,Cr] 150878
HSN[Al,Mn] 152732
HSN[Al,Fe] 116285
HSN[Al,Co] 55773.5
HSN[Al,Nb] 222226
HSN[Al,Mo] 164269
         HSN[Si,Al] 385668
HSN[Si,Si] 2.89579e+06
HSN[Si,Ti] 420022
HSN[Si,Cr] 161736
HSN[Si,Mn] 207873
HSN[Si,Fe] 149009
HSN[Si,Co] 44358.5
HSN[Si,Nb] 380171
HSN[Si,Mo] 268286
         HSN[Ti,Al] 245967
HSN[Ti,Si] 420022
HSN[Ti,Ti] 2.2475e+06
HSN[Ti,Cr] 213185
HSN[Ti,Mn] 202946
HSN[Ti,Fe] 135587
HSN[Ti,Co] 57536.5
HSN[Ti,Nb] 291286
HSN[Ti,Mo] 183529
         HSN[Cr,Al] 150878
HSN[Cr,Si] 161736
HSN[Cr,Ti] 213185
HSN[Cr,Cr] 114003
HSN[Cr,Mn] 70908.8
HSN[Cr,Fe] 42416.2
HSN[Cr,Co] 11528.5
HSN[Cr,Nb] 167265
HSN[Cr,Mo] 31764.7
         HSN[Mn,Al] 152732
HSN[Mn,Si] 207873
HSN[Mn,Ti] 202946
HSN[Mn,Cr] 70908.8
HSN[Mn,Mn] 4.10378e+06
HSN[Mn,Fe] 54246.8
HSN[Mn,Co] 29476.3
HSN[Mn,Nb] 191820
HSN[Mn,Mo] 39790.5
         HSN[Fe,Al] 116285
HSN[Fe,Si] 149009
HSN[Fe,Ti] 135587
HSN[Fe,Cr] 42416.2
HSN[Fe,Mn] 54246.8
HSN[Fe,Fe] 110212
HSN[Fe,Co] 24977.6
HSN[Fe,Nb] 115523
HSN[Fe,Mo] 55855
         HSN[Co,Al] 55773.5
HSN[Co,Si] 44358.5
HSN[Co,Ti] 57536.5
HSN[Co,Cr] 11528.5
HSN[Co,Mn] 29476.3
HSN[Co,Fe] 24977.6
HSN[Co,Co] 1.27796e+06
HSN[Co,Nb] 121096
HSN[Co,Mo] 11703.7
         HSN[Nb,Al] 222226
HSN[Nb,Si] 380171
HSN[Nb,Ti] 291286
HSN[Nb,Cr] 167265
HSN[Nb,Mn] 191820
HSN[Nb,Fe] 115523
HSN[Nb,Co] 121096
HSN[Nb,Nb] 963213
HSN[Nb,Mo] 155016
         HSN[Mo,Al] 164269
HSN[Mo,Si] 268286
HSN[Mo,Ti] 183529
HSN[Mo,Cr] 31764.7
HSN[Mo,Mn] 39790.5
HSN[Mo,Fe] 55855
HSN[Mo,Co] 11703.7
HSN[Mo,Nb] 155016
HSN[Mo,Mo] 666694

Determinant of Hessian Matrix of G:
|HSN| 1.51753e+53

############## Point 51#############
Temperature 1580
Phase Name = Liquid
Hessian Matrix of G:
HSN[Al,Al] 1.16677e+06
HSN[Al,Si] 382846
HSN[Al,Ti] 250485
HSN[Al,Cr] 130805
HSN[Al,Mn] 152890
HSN[Al,Fe] 91206.4
HSN[Al,Co] 63824.9
HSN[Al,Nb] 227422
HSN[Al,Mo] 110512
         HSN[Si,Al] 382846
HSN[Si,Si] 1.77445e+06
HSN[Si,Ti] 211137
HSN[Si,Cr] 168842
HSN[Si,Mn] 166655
HSN[Si,Fe] 132937
HSN[Si,Co] 74178.9
HSN[Si,Nb] 195394
HSN[Si,Mo] 113424
         HSN[Ti,Al] 250485
HSN[Ti,Si] 211137
HSN[Ti,Ti] 1.05128e+06
HSN[Ti,Cr] 184737
HSN[Ti,Mn] 211288
HSN[Ti,Fe] 128558
HSN[Ti,Co] 63088.2
HSN[Ti,Nb] 330703
HSN[Ti,Mo] 166906
         HSN[Cr,Al] 130805
HSN[Cr,Si] 168842
HSN[Cr,Ti] 184737
HSN[Cr,Cr] 124820
HSN[Cr,Mn] 77336.5
HSN[Cr,Fe] 41194.4
HSN[Cr,Co] 6461.94
HSN[Cr,Nb] 164981
HSN[Cr,Mo] 53859.5
         HSN[Mn,Al] 152890
HSN[Mn,Si] 166655
HSN[Mn,Ti] 211288
HSN[Mn,Cr] 77336.5
HSN[Mn,Mn] 2.91266e+06
HSN[Mn,Fe] 61394.3
HSN[Mn,Co] 32658.5
HSN[Mn,Nb] 185179
HSN[Mn,Mo] 57920
         HSN[Fe,Al] 91206.4
HSN[Fe,Si] 132937
HSN[Fe,Ti] 128558
HSN[Fe,Cr] 41194.4
HSN[Fe,Mn] 61394.3
HSN[Fe,Fe] 113205
HSN[Fe,Co] 20512.1
HSN[Fe,Nb] 91222.1
HSN[Fe,Mo] 44196.5
         HSN[Co,Al] 63824.9
HSN[Co,Si] 74178.9
HSN[Co,Ti] 63088.2
HSN[Co,Cr] 6461.94
HSN[Co,Mn] 32658.5
HSN[Co,Fe] 20512.1
HSN[Co,Co] 1.62927e+06
HSN[Co,Nb] 105351
HSN[Co,Mo] 1503.38
         HSN[Nb,Al] 227422
HSN[Nb,Si] 195394
HSN[Nb,Ti] 330703
HSN[Nb,Cr] 164981
HSN[Nb,Mn] 185179
HSN[Nb,Fe] 91222.1
HSN[Nb,Co] 105351
HSN[Nb,Nb] 584651
HSN[Nb,Mo] 154603
         HSN[Mo,Al] 110512
HSN[Mo,Si] 113424
HSN[Mo,Ti] 166906
HSN[Mo,Cr] 53859.5
HSN[Mo,Mn] 57920
HSN[Mo,Fe] 44196.5
HSN[Mo,Co] 1503.38
HSN[Mo,Nb] 154603
HSN[Mo,Mo] 857328

Determinant of Hessian Matrix of G:
|HSN| 1.65902e+52

Phase Name = Fcc
Hessian Matrix of G:
HSN[Al,Al] 1.67696e+06
HSN[Al,Si] 385689
HSN[Al,Ti] 245924
HSN[Al,Cr] 150835
HSN[Al,Mn] 152698
HSN[Al,Fe] 116269
HSN[Al,Co] 55758.9
HSN[Al,Nb] 222196
HSN[Al,Mo] 164271
         HSN[Si,Al] 385688
HSN[Si,Si] 2.88719e+06
HSN[Si,Ti] 420022
HSN[Si,Cr] 161722
HSN[Si,Mn] 207863
HSN[Si,Fe] 148998
HSN[Si,Co] 44289.8
HSN[Si,Nb] 380153
HSN[Si,Mo] 268268
         HSN[Ti,Al] 245924
HSN[Ti,Si] 420022
HSN[Ti,Ti] 2.22641e+06
HSN[Ti,Cr] 213136
HSN[Ti,Mn] 202896
HSN[Ti,Fe] 135569
HSN[Ti,Co] 57508.8
HSN[Ti,Nb] 291248
HSN[Ti,Mo] 183486
         HSN[Cr,Al] 150835
HSN[Cr,Si] 161722
HSN[Cr,Ti] 213136
HSN[Cr,Cr] 113993
HSN[Cr,Mn] 70835
HSN[Cr,Fe] 42387.1
HSN[Cr,Co] 11465.2
HSN[Cr,Nb] 167211
HSN[Cr,Mo] 31696.7
         HSN[Mn,Al] 152698
HSN[Mn,Si] 207863
HSN[Mn,Ti] 202896
HSN[Mn,Cr] 70835
HSN[Mn,Mn] 4.08499e+06
HSN[Mn,Fe] 54223.8
HSN[Mn,Co] 29429.4
HSN[Mn,Nb] 191778
HSN[Mn,Mo] 39741.7
         HSN[Fe,Al] 116269
HSN[Fe,Si] 148998
HSN[Fe,Ti] 135569
HSN[Fe,Cr] 42387.1
HSN[Fe,Mn] 54223.8
HSN[Fe,Fe] 110185
HSN[Fe,Co] 24947.5
HSN[Fe,Nb] 115519
HSN[Fe,Mo] 55820.9
         HSN[Co,Al] 55758.9
HSN[Co,Si] 44289.8
HSN[Co,Ti] 57508.8
HSN[Co,Cr] 11465.2
HSN[Co,Mn] 29429.4
HSN[Co,Fe] 24947.5
HSN[Co,Co] 1.27892e+06
HSN[Co,Nb] 121049
HSN[Co,Mo] 11635
         HSN[Nb,Al] 222196
HSN[Nb,Si] 380153
HSN[Nb,Ti] 291248
HSN[Nb,Cr] 167211
HSN[Nb,Mn] 191778
HSN[Nb,Fe] 115519
HSN[Nb,Co] 121049
HSN[Nb,Nb] 956877
HSN[Nb,Mo] 154963
         HSN[Mo,Al] 164271
HSN[Mo,Si] 268268
HSN[Mo,Ti] 183486
HSN[Mo,Cr] 31696.7
HSN[Mo,Mn] 39741.7
HSN[Mo,Fe] 55820.9
HSN[Mo,Co] 11635
HSN[Mo,Nb] 154963
HSN[Mo,Mo] 667327

Determinant of Hessian Matrix of G:
|HSN| 1.46814e+53

############## Point 52#############
Temperature 1579
Phase Name = Liquid
Hessian Matrix of G:
HSN[Al,Al] 1.16444e+06
HSN[Al,Si] 382861
HSN[Al,Ti] 250437
HSN[Al,Cr] 130740
HSN[Al,Mn] 152810
HSN[Al,Fe] 91159.6
HSN[Al,Co] 63740.1
HSN[Al,Nb] 227325
HSN[Al,Mo] 110512
         HSN[Si,Al] 382861
HSN[Si,Si] 1.76345e+06
HSN[Si,Ti] 211161
HSN[Si,Cr] 168866
HSN[Si,Mn] 166623
HSN[Si,Fe] 132876
HSN[Si,Co] 74102.8
HSN[Si,Nb] 195396
HSN[Si,Mo] 113461
         HSN[Ti,Al] 250437
HSN[Ti,Si] 211161
HSN[Ti,Ti] 1.04472e+06
HSN[Ti,Cr] 184767
HSN[Ti,Mn] 211262
HSN[Ti,Fe] 128534
HSN[Ti,Co] 63040
HSN[Ti,Nb] 330664
HSN[Ti,Mo] 166936
         HSN[Cr,Al] 130740
HSN[Cr,Si] 168866
HSN[Cr,Ti] 184767
HSN[Cr,Cr] 125066
HSN[Cr,Mn] 77275.5
HSN[Cr,Fe] 41158
HSN[Cr,Co] 6381.62
HSN[Cr,Nb] 164969
HSN[Cr,Mo] 53879.1
         HSN[Mn,Al] 152810
HSN[Mn,Si] 166623
HSN[Mn,Ti] 211262
HSN[Mn,Cr] 77275.5
HSN[Mn,Mn] 2.90547e+06
HSN[Mn,Fe] 61349.6
HSN[Mn,Co] 32584.2
HSN[Mn,Nb] 185121
HSN[Mn,Mo] 57917.3
         HSN[Fe,Al] 91159.6
HSN[Fe,Si] 132876
HSN[Fe,Ti] 128534
HSN[Fe,Cr] 41158
HSN[Fe,Mn] 61349.6
HSN[Fe,Fe] 113200
HSN[Fe,Co] 20439.1
HSN[Fe,Nb] 91134.6
HSN[Fe,Mo] 44204.3
         HSN[Co,Al] 63740.1
HSN[Co,Si] 74102.8
HSN[Co,Ti] 63040
HSN[Co,Cr] 6381.62
HSN[Co,Mn] 32584.2
HSN[Co,Fe] 20439.1
HSN[Co,Co] 1.63416e+06
HSN[Co,Nb] 105271
HSN[Co,Mo] 1453.53
         HSN[Nb,Al] 227325
HSN[Nb,Si] 195396
HSN[Nb,Ti] 330664
HSN[Nb,Cr] 164969
HSN[Nb,Mn] 185121
HSN[Nb,Fe] 91134.6
HSN[Nb,Co] 105271
HSN[Nb,Nb] 582654
HSN[Nb,Mo] 154596
         HSN[Mo,Al] 110512
HSN[Mo,Si] 113461
HSN[Mo,Ti] 166936
HSN[Mo,Cr] 53879.1
HSN[Mo,Mn] 57917.3
HSN[Mo,Fe] 44204.3
HSN[Mo,Co] 1453.53
HSN[Mo,Nb] 154596
HSN[Mo,Mo] 859065

Determinant of Hessian Matrix of G:
|HSN| 1.62886e+52

Phase Name = Fcc
Hessian Matrix of G:
HSN[Al,Al] 1.66954e+06
HSN[Al,Si] 385709
HSN[Al,Ti] 245879
HSN[Al,Cr] 150792
HSN[Al,Mn] 152665
HSN[Al,Fe] 116252
HSN[Al,Co] 55743.9
HSN[Al,Nb] 222166
HSN[Al,Mo] 164273
         HSN[Si,Al] 385709
HSN[Si,Si] 2.87853e+06
HSN[Si,Ti] 420022
HSN[Si,Cr] 161708
HSN[Si,Mn] 207854
HSN[Si,Fe] 148986
HSN[Si,Co] 44220.8
HSN[Si,Nb] 380135
HSN[Si,Mo] 268249
         HSN[Ti,Al] 245879
HSN[Ti,Si] 420022
HSN[Ti,Ti] 2.20568e+06
HSN[Ti,Cr] 213086
HSN[Ti,Mn] 202845
HSN[Ti,Fe] 135551
HSN[Ti,Co] 57481
HSN[Ti,Nb] 291209
HSN[Ti,Mo] 183444
         HSN[Cr,Al] 150792
HSN[Cr,Si] 161708
HSN[Cr,Ti] 213086
HSN[Cr,Cr] 113983
HSN[Cr,Mn] 70761.2
HSN[Cr,Fe] 42357.9
HSN[Cr,Co] 11401.8
HSN[Cr,Nb] 167156
HSN[Cr,Mo] 31628.6
         HSN[Mn,Al] 152665
HSN[Mn,Si] 207854
HSN[Mn,Ti] 202845
HSN[Mn,Cr] 70761.2
HSN[Mn,Mn] 4.0666e+06
HSN[Mn,Fe] 54200.7
HSN[Mn,Co] 29382.3
HSN[Mn,Nb] 191737
HSN[Mn,Mo] 39692.8
         HSN[Fe,Al] 116252
HSN[Fe,Si] 148986
HSN[Fe,Ti] 135551
HSN[Fe,Cr] 42357.9
HSN[Fe,Mn] 54200.7
HSN[Fe,Fe] 110158
HSN[Fe,Co] 24917.3
HSN[Fe,Nb] 115514
HSN[Fe,Mo] 55786.9
         HSN[Co,Al] 55743.9
HSN[Co,Si] 44220.8
HSN[Co,Ti] 57481
HSN[Co,Cr] 11401.8
HSN[Co,Mn] 29382.3
HSN[Co,Fe] 24917.3
HSN[Co,Co] 1.27989e+06
HSN[Co,Nb] 121003
HSN[Co,Mo] 11566.2
         HSN[Nb,Al] 222166
HSN[Nb,Si] 380135
HSN[Nb,Ti] 291209
HSN[Nb,Cr] 167156
HSN[Nb,Mn] 191737
HSN[Nb,Fe] 115514
HSN[Nb,Co] 121003
HSN[Nb,Nb] 950663
HSN[Nb,Mo] 154910
         HSN[Mo,Al] 164273
HSN[Mo,Si] 268249
HSN[Mo,Ti] 183444
HSN[Mo,Cr] 31628.6
HSN[Mo,Mn] 39692.8
HSN[Mo,Fe] 55786.9
HSN[Mo,Co] 11566.2
HSN[Mo,Nb] 154910
HSN[Mo,Mo] 667953

Determinant of Hessian Matrix of G:
|HSN| 1.42077e+53

############## Point 53#############
Temperature 1578
Phase Name = Liquid
Hessian Matrix of G:
HSN[Al,Al] 1.16222e+06
HSN[Al,Si] 382876
HSN[Al,Ti] 250389
HSN[Al,Cr] 130675
HSN[Al,Mn] 152730
HSN[Al,Fe] 91112
HSN[Al,Co] 63654.8
HSN[Al,Nb] 227227
HSN[Al,Mo] 110511
         HSN[Si,Al] 382876
HSN[Si,Si] 1.75249e+06
HSN[Si,Ti] 211184
HSN[Si,Cr] 168890
HSN[Si,Mn] 166591
HSN[Si,Fe] 132814
HSN[Si,Co] 74026.7
HSN[Si,Nb] 195398
HSN[Si,Mo] 113498
         HSN[Ti,Al] 250389
HSN[Ti,Si] 211184
HSN[Ti,Ti] 1.03827e+06
HSN[Ti,Cr] 184797
HSN[Ti,Mn] 211235
HSN[Ti,Fe] 128510
HSN[Ti,Co] 62991.6
HSN[Ti,Nb] 330624
HSN[Ti,Mo] 166965
         HSN[Cr,Al] 130675
HSN[Cr,Si] 168890
HSN[Cr,Ti] 184797
HSN[Cr,Cr] 125314
HSN[Cr,Mn] 77214.2
HSN[Cr,Fe] 41121.4
HSN[Cr,Co] 6301.23
HSN[Cr,Nb] 164957
HSN[Cr,Mo] 53898.5
         HSN[Mn,Al] 152730
HSN[Mn,Si] 166591
HSN[Mn,Ti] 211235
HSN[Mn,Cr] 77214.2
HSN[Mn,Mn] 2.89851e+06
HSN[Mn,Fe] 61304.7
HSN[Mn,Co] 32509.9
HSN[Mn,Nb] 185064
HSN[Mn,Mo] 57914.6
         HSN[Fe,Al] 91112
HSN[Fe,Si] 132814
HSN[Fe,Ti] 128510
HSN[Fe,Cr] 41121.4
HSN[Fe,Mn] 61304.7
HSN[Fe,Fe] 113194
HSN[Fe,Co] 20366
HSN[Fe,Nb] 91046.9
HSN[Fe,Mo] 44211.9
         HSN[Co,Al] 63654.8
HSN[Co,Si] 74026.7
HSN[Co,Ti] 62991.6
HSN[Co,Cr] 6301.23
HSN[Co,Mn] 32509.9
HSN[Co,Fe] 20366
HSN[Co,Co] 1.63907e+06
HSN[Co,Nb] 105191
HSN[Co,Mo] 1403.7
         HSN[Nb,Al] 227227
HSN[Nb,Si] 195398
HSN[Nb,Ti] 330624
HSN[Nb,Cr] 164957
HSN[Nb,Mn] 185064
HSN[Nb,Fe] 91046.9
HSN[Nb,Co] 105191
HSN[Nb,Nb] 580695
HSN[Nb,Mo] 154589
         HSN[Mo,Al] 110511
HSN[Mo,Si] 113498
HSN[Mo,Ti] 166965
HSN[Mo,Cr] 53898.5
HSN[Mo,Mn] 57914.6
HSN[Mo,Fe] 44211.9
HSN[Mo,Co] 1403.7
HSN[Mo,Nb] 154589
HSN[Mo,Mo] 860786

Determinant of Hessian Matrix of G:
|HSN| 1.59974e+52

Phase Name = Fcc
Hessian Matrix of G:
HSN[Al,Al] 1.66228e+06
HSN[Al,Si] 385729
HSN[Al,Ti] 245835
HSN[Al,Cr] 150749
HSN[Al,Mn] 152631
HSN[Al,Fe] 116235
HSN[Al,Co] 55728.4
HSN[Al,Nb] 222135
HSN[Al,Mo] 164275
         HSN[Si,Al] 385729
HSN[Si,Si] 2.8698e+06
HSN[Si,Ti] 420022
HSN[Si,Cr] 161695
HSN[Si,Mn] 207844
HSN[Si,Fe] 148975
HSN[Si,Co] 44151.5
HSN[Si,Nb] 380118
HSN[Si,Mo] 268231
         HSN[Ti,Al] 245835
HSN[Ti,Si] 420022
HSN[Ti,Ti] 2.1853e+06
HSN[Ti,Cr] 213037
HSN[Ti,Mn] 202795
HSN[Ti,Fe] 135532
HSN[Ti,Co] 57453.1
HSN[Ti,Nb] 291171
HSN[Ti,Mo] 183402
         HSN[Cr,Al] 150749
HSN[Cr,Si] 161695
HSN[Cr,Ti] 213037
HSN[Cr,Cr] 113974
HSN[Cr,Mn] 70687.2
HSN[Cr,Fe] 42328.5
HSN[Cr,Co] 11338.3
HSN[Cr,Nb] 167102
HSN[Cr,Mo] 31560.6
         HSN[Mn,Al] 152631
HSN[Mn,Si] 207844
HSN[Mn,Ti] 202795
HSN[Mn,Cr] 70687.2
HSN[Mn,Mn] 4.04859e+06
HSN[Mn,Fe] 54177.3
HSN[Mn,Co] 29335.1
HSN[Mn,Nb] 191695
HSN[Mn,Mo] 39643.8
         HSN[Fe,Al] 116235
HSN[Fe,Si] 148975
HSN[Fe,Ti] 135532
HSN[Fe,Cr] 42328.5
HSN[Fe,Mn] 54177.3
HSN[Fe,Fe] 110131
HSN[Fe,Co] 24886.9
HSN[Fe,Nb] 115510
HSN[Fe,Mo] 55752.7
         HSN[Co,Al] 55728.4
HSN[Co,Si] 44151.5
HSN[Co,Ti] 57453.1
HSN[Co,Cr] 11338.3
HSN[Co,Mn] 29335.1
HSN[Co,Fe] 24886.9
HSN[Co,Co] 1.28086e+06
HSN[Co,Nb] 120956
HSN[Co,Mo] 11497.2
         HSN[Nb,Al] 222135
HSN[Nb,Si] 380118
HSN[Nb,Ti] 291171
HSN[Nb,Cr] 167102
HSN[Nb,Mn] 191695
HSN[Nb,Fe] 115510
HSN[Nb,Co] 120956
HSN[Nb,Nb] 944568
HSN[Nb,Mo] 154857
         HSN[Mo,Al] 164275
HSN[Mo,Si] 268231
HSN[Mo,Ti] 183402
HSN[Mo,Cr] 31560.6
HSN[Mo,Mn] 39643.8
HSN[Mo,Fe] 55752.7
HSN[Mo,Co] 11497.2
HSN[Mo,Nb] 154857
HSN[Mo,Mo] 668571

Determinant of Hessian Matrix of G:
|HSN| 1.37531e+53

############## Point 54#############
Temperature 1577
Phase Name = Liquid
Hessian Matrix of G:
HSN[Al,Al] 1.1601e+06
HSN[Al,Si] 382890
HSN[Al,Ti] 250340
HSN[Al,Cr] 130609
HSN[Al,Mn] 152648
HSN[Al,Fe] 91063.7
HSN[Al,Co] 63569.1
HSN[Al,Nb] 227129
HSN[Al,Mo] 110510
         HSN[Si,Al] 382890
HSN[Si,Si] 1.74158e+06
HSN[Si,Ti] 211206
HSN[Si,Cr] 168913
HSN[Si,Mn] 166560
HSN[Si,Fe] 132753
HSN[Si,Co] 73950.8
HSN[Si,Nb] 195400
HSN[Si,Mo] 113535
         HSN[Ti,Al] 250340
HSN[Ti,Si] 211206
